Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Month Name,Cost
4/18/2023,Tablet,Electronics,East,8,3864,855.75,April,3008.25
5/13/2023,Printer,Office,South,5,2440,570.78,May,1869.22
3/31/2023,Camera,Electronics,South,6,3660,675.38,March,2984.62
8/3/2024,Smartwatch,Electronics,East,3,318,49.93,August,268.07
12/16/2023,Mouse,Accessories,South,3,483,63.27,December,419.73
8/21/2024,Headphones,Accessories,North,6,6774,960.41,August,5813.59
1/2/2024,Monitor,Accessories,West,5,5310,806.12,January,4503.88
3/6/2024,Keyboard,Accessories,West,6,5154,779.43,March,4374.57
9/19/2023,Keyboard,Accessories,East,9,6741,823.17,September,5917.83
5/13/2022,Camera,Electronics,North,2,520,61.33,May,458.67
6/19/2024,Tablet,Electronics,East,7,1120,111.79,June,1008.21
7/12/2022,Keyboard,Accessories,East,1,911,155.3,July,755.7
3/21/2022,Monitor,Accessories,South,8,1064,190.73,March,873.27
4/28/2024,Laptop,Electronics,North,7,1981,404.3,April,1576.7
4/20/2022,Camera,Electronics,South,5,4280,540.47,April,3739.53
6/25/2024,Smartwatch,Electronics,South,5,5125,268.39,June,4856.61
12/26/2024,Monitor,Accessories,West,7,1575,313.96,December,1261.04
4/28/2024,Tablet,Electronics,East,9,9972,1868.64,April,8103.36
10/1/2022,Smartphone,Electronics,East,8,4576,900.04,October,3675.96
6/1/2024,Monitor,Accessories,South,7,6559,1141.32,June,5417.68
7/20/2023,Tablet,Electronics,South,1,619,35.36,July,583.64
6/9/2024,Headphones,Accessories,West,8,2488,151.95,June,2336.05
10/29/2022,Mouse,Accessories,West,4,2536,148.85,October,2387.15
2/3/2022,Tablet,Electronics,West,8,5416,297.5,February,5118.5
2/13/2023,Smartwatch,Electronics,East,2,2334,158.07,February,2175.93
7/28/2022,Camera,Electronics,East,9,1080,183.42,July,896.58
5/8/2024,Tablet,Electronics,South,4,1324,127.07,May,1196.93
7/16/2023,Camera,Electronics,West,2,2304,444.08,July,1859.92
2/21/2024,Smartphone,Electronics,East,4,4736,1026.24,February,3709.76
8/14/2023,Mouse,Accessories,West,9,2925,457.49,August,2467.51
1/27/2023,Laptop,Electronics,East,9,6345,1627.26,January,4717.74
6/13/2022,Headphones,Accessories,East,9,4221,912.84,June,3308.16
12/6/2022,Headphones,Accessories,South,7,462,56.89,December,405.11
5/13/2022,Monitor,Accessories,North,7,7588,1625.55,May,5962.45
12/12/2022,Keyboard,Accessories,North,6,5232,1270.64,December,3961.36
8/1/2024,Camera,Electronics,East,8,1440,402.06,August,1037.94
3/31/2023,Monitor,Accessories,North,2,1026,226.4,March,799.6
9/21/2024,Camera,Electronics,North,7,7455,1008.42,September,6446.58
11/29/2023,Printer,Office,East,8,2456,404.35,November,2051.65
11/1/2022,Camera,Electronics,North,3,2859,404.56,November,2454.44
1/8/2024,Keyboard,Accessories,East,1,311,50.66,January,260.34
10/28/2022,Printer,Office,East,9,1260,246.6,October,1013.4
1/18/2022,Keyboard,Accessories,South,1,466,102.48,January,363.52
2/22/2023,Laptop,Electronics,West,3,867,58.2,February,808.8
2/24/2023,Monitor,Accessories,South,6,3888,275.72,February,3612.28
4/12/2024,Tablet,Electronics,North,4,3032,347.2,April,2684.8
12/22/2023,Tablet,Electronics,North,7,4704,978.81,December,3725.19
10/27/2022,Printer,Office,West,3,3186,527.75,October,2658.25
8/18/2024,Printer,Office,North,9,6183,359.54,August,5823.46
10/14/2022,Smartwatch,Electronics,West,1,243,21.75,October,221.25
6/20/2023,Smartphone,Electronics,North,3,897,235.67,June,661.33
12/19/2023,Headphones,Accessories,West,9,4563,675.62,December,3887.38
9/18/2022,Laptop,Electronics,South,4,628,156.98,September,471.02
12/21/2024,Monitor,Accessories,East,6,1050,172.83,December,877.17
5/16/2022,Monitor,Accessories,North,8,3032,278.85,May,2753.15
9/27/2023,Keyboard,Accessories,West,1,920,118.24,September,801.76
3/2/2024,Laptop,Electronics,South,2,668,90.67,March,577.33
5/31/2024,Mouse,Accessories,East,5,5990,1403.53,May,4586.47
3/4/2024,Tablet,Electronics,South,9,9324,1223.9,March,8100.1
4/11/2023,Keyboard,Accessories,East,8,5768,368.49,April,5399.51
5/1/2024,Laptop,Electronics,North,1,1123,318.09,May,804.91
12/20/2024,Keyboard,Accessories,West,4,2336,453.04,December,1882.96
11/22/2023,Laptop,Electronics,West,6,438,26.03,November,411.97
12/23/2022,Tablet,Electronics,North,6,5940,318.72,December,5621.28
6/22/2022,Camera,Electronics,West,3,1848,549.34,June,1298.66
3/17/2023,Keyboard,Accessories,North,3,2118,321.05,March,1796.95
1/16/2022,Smartphone,Electronics,North,3,231,36.73,January,194.27
1/12/2024,Headphones,Accessories,South,6,978,182.46,January,795.54
5/22/2023,Monitor,Accessories,North,5,4960,420.98,May,4539.02
3/9/2022,Camera,Electronics,South,3,1377,330.44,March,1046.56
2/9/2023,Camera,Electronics,West,2,1958,227.77,February,1730.23
6/12/2023,Mouse,Accessories,West,7,5607,1288.04,June,4318.96
11/24/2022,Smartwatch,Electronics,South,6,3504,980.7,November,2523.3
11/21/2024,Mouse,Accessories,North,4,796,75.15,November,720.85
8/14/2024,Monitor,Accessories,North,1,342,37.64,August,304.36
8/14/2024,Monitor,Accessories,South,7,6769,1549.67,August,5219.33
8/29/2023,Headphones,Accessories,South,9,10080,1794.73,August,8285.27
1/11/2024,Smartwatch,Electronics,East,7,3948,758.36,January,3189.64
6/27/2023,Headphones,Accessories,South,4,1488,74.52,June,1413.48
1/17/2024,Mouse,Accessories,South,5,1200,201.8,January,998.2
1/10/2023,Smartwatch,Electronics,North,4,4476,977.6,January,3498.4
8/1/2023,Monitor,Accessories,West,1,1178,292.15,August,885.85
12/26/2024,Smartwatch,Electronics,South,8,2888,149.92,December,2738.08
12/13/2024,Smartphone,Electronics,South,6,1704,193.18,December,1510.82
10/17/2022,Printer,Office,West,8,4200,1017.94,October,3182.06
3/12/2024,Keyboard,Accessories,East,7,4417,562.79,March,3854.21
5/20/2024,Camera,Electronics,West,4,764,178.83,May,585.17
6/28/2024,Headphones,Accessories,South,4,4000,964.43,June,3035.57
10/21/2024,Monitor,Accessories,East,9,2331,558,October,1773
1/31/2023,Mouse,Accessories,West,9,8172,1296.29,January,6875.71
12/20/2024,Laptop,Electronics,North,1,761,61.15,December,699.85
11/25/2023,Camera,Electronics,East,2,494,56.41,November,437.59
9/5/2023,Headphones,Accessories,East,2,194,52.16,September,141.84
3/20/2024,Tablet,Electronics,West,6,5820,1423.67,March,4396.33
4/11/2022,Camera,Electronics,North,5,410,121.77,April,288.23
12/6/2024,Smartphone,Electronics,East,6,1254,360.87,December,893.13
6/4/2022,Tablet,Electronics,East,6,3432,452.4,June,2979.6
3/22/2024,Camera,Electronics,North,4,3792,997.99,March,2794.01
11/19/2024,Tablet,Electronics,West,7,546,117.9,November,428.1
2/24/2022,Smartwatch,Electronics,East,3,1452,217.06,February,1234.94
11/14/2022,Keyboard,Accessories,West,8,9296,1556.05,November,7739.95
12/1/2023,Mouse,Accessories,North,1,1160,149.81,December,1010.19
1/14/2024,Laptop,Electronics,West,6,4728,682.01,January,4045.99
2/12/2023,Camera,Electronics,North,6,1836,508.81,February,1327.19
9/13/2023,Smartwatch,Electronics,South,7,6237,1784.89,September,4452.11
9/1/2024,Laptop,Electronics,West,5,5845,941.79,September,4903.21
12/27/2023,Monitor,Accessories,South,9,6138,851.14,December,5286.86
3/23/2022,Camera,Electronics,West,2,1416,136.75,March,1279.25
12/27/2024,Keyboard,Accessories,West,3,1851,348.9,December,1502.1
11/10/2022,Printer,Office,South,9,7452,1259.82,November,6192.18
11/29/2023,Tablet,Electronics,North,5,1630,190.38,November,1439.62
8/16/2022,Camera,Electronics,West,6,4800,930.44,August,3869.56
11/23/2023,Smartwatch,Electronics,South,1,61,16.11,November,44.89
9/21/2023,Monitor,Accessories,East,6,942,80.27,September,861.73
7/30/2023,Smartphone,Electronics,South,8,7640,1663.63,July,5976.37
5/12/2022,Camera,Electronics,South,5,4540,939.71,May,3600.29
11/27/2022,Headphones,Accessories,North,1,1030,190.47,November,839.53
9/20/2023,Printer,Office,North,2,384,30.84,September,353.16
11/24/2024,Smartwatch,Electronics,West,8,8560,991.94,November,7568.06
8/23/2022,Camera,Electronics,West,9,1557,117.36,August,1439.64
5/4/2023,Tablet,Electronics,East,7,707,124.59,May,582.41
8/5/2022,Mouse,Accessories,West,5,3405,476.39,August,2928.61
11/15/2024,Tablet,Electronics,West,6,4722,522.16,November,4199.84
1/4/2022,Headphones,Accessories,North,2,2150,625.93,January,1524.07
11/4/2022,Monitor,Accessories,West,7,3619,827.39,November,2791.61
8/9/2023,Smartwatch,Electronics,South,4,3892,909.22,August,2982.78
8/2/2022,Camera,Electronics,South,1,54,13.29,August,40.71
12/4/2023,Keyboard,Accessories,South,1,612,136.25,December,475.75
9/3/2022,Monitor,Accessories,East,5,3850,419.55,September,3430.45
4/20/2024,Camera,Electronics,East,5,3005,389.93,April,2615.07
7/15/2024,Headphones,Accessories,North,9,5256,1296.65,July,3959.35
3/13/2023,Printer,Office,East,6,3576,1033.3,March,2542.7
11/8/2022,Tablet,Electronics,West,5,3415,496.48,November,2918.52
1/13/2023,Camera,Electronics,West,3,1722,203.04,January,1518.96
4/14/2022,Mouse,Accessories,East,8,4088,853.36,April,3234.64
2/9/2024,Headphones,Accessories,West,5,5320,882.84,February,4437.16
11/27/2022,Mouse,Accessories,West,6,3660,1079,November,2581
5/13/2024,Camera,Electronics,West,6,5250,1228.49,May,4021.51
4/17/2022,Laptop,Electronics,North,4,328,90.89,April,237.11
9/29/2023,Smartphone,Electronics,West,7,1596,359.71,September,1236.29
2/11/2023,Printer,Office,South,7,2443,661.21,February,1781.79
7/23/2023,Smartwatch,Electronics,East,7,5432,870.08,July,4561.92
4/4/2022,Printer,Office,North,3,1254,221.19,April,1032.81
2/19/2022,Tablet,Electronics,East,5,5495,1276.27,February,4218.73
12/7/2023,Headphones,Accessories,North,4,596,72.65,December,523.35
10/18/2024,Printer,Office,South,6,3696,597.66,October,3098.34
4/18/2022,Mouse,Accessories,North,6,4488,939.05,April,3548.95
10/18/2023,Camera,Electronics,West,6,6846,932.21,October,5913.79
12/29/2023,Mouse,Accessories,West,8,2960,607.64,December,2352.36
7/31/2023,Smartphone,Electronics,South,1,419,99.5,July,319.5
9/3/2024,Laptop,Electronics,West,6,6246,327.14,September,5918.86
9/12/2022,Tablet,Electronics,South,4,1900,372.18,September,1527.82
6/8/2023,Monitor,Accessories,North,7,3451,397.29,June,3053.71
11/24/2024,Smartphone,Electronics,West,2,1612,344.37,November,1267.63
8/13/2022,Laptop,Electronics,South,5,4445,642.83,August,3802.17
8/6/2024,Smartwatch,Electronics,North,5,720,63.84,August,656.16
4/16/2024,Mouse,Accessories,East,2,1428,234.49,April,1193.51
12/27/2024,Tablet,Electronics,East,4,3532,665.2,December,2866.8
9/8/2024,Camera,Electronics,North,6,6528,549.62,September,5978.38
9/4/2023,Monitor,Accessories,East,1,743,216.5,September,526.5
10/13/2023,Smartwatch,Electronics,East,6,1758,287.36,October,1470.64
11/29/2023,Headphones,Accessories,South,8,1008,100.61,November,907.39
10/21/2024,Smartphone,Electronics,East,1,995,149.86,October,845.14
10/5/2024,Keyboard,Accessories,West,9,4032,876.91,October,3155.09
10/29/2022,Smartphone,Electronics,East,6,480,131.08,October,348.92
10/25/2024,Laptop,Electronics,East,1,989,149.99,October,839.01
1/24/2022,Smartphone,Electronics,North,9,6606,759.55,January,5846.45
2/6/2024,Smartwatch,Electronics,East,6,912,256.58,February,655.42
7/21/2022,Mouse,Accessories,South,4,2912,331.11,July,2580.89
2/3/2023,Camera,Electronics,West,5,845,69.35,February,775.65
8/10/2023,Monitor,Accessories,South,4,2804,382.82,August,2421.18
12/28/2024,Laptop,Electronics,East,2,208,11.53,December,196.47
11/19/2022,Smartwatch,Electronics,East,1,379,42.24,November,336.76
5/18/2024,Mouse,Accessories,West,3,1227,113.38,May,1113.62
8/3/2023,Headphones,Accessories,East,7,5551,392.37,August,5158.63
8/6/2022,Headphones,Accessories,West,1,423,115.44,August,307.56
1/26/2022,Headphones,Accessories,West,6,5982,944.81,January,5037.19
12/7/2022,Smartphone,Electronics,West,4,3732,468.6,December,3263.4
3/2/2023,Printer,Office,North,9,5904,1152.23,March,4751.77
2/1/2024,Headphones,Accessories,East,5,1810,171.47,February,1638.53
1/30/2023,Smartphone,Electronics,South,6,5604,615.07,January,4988.93
4/28/2022,Laptop,Electronics,West,2,432,81.31,April,350.69
11/27/2024,Keyboard,Accessories,East,2,416,68.58,November,347.42
9/7/2022,Monitor,Accessories,North,8,1224,281.43,September,942.57
3/12/2022,Printer,Office,West,8,5168,672.6,March,4495.4
11/10/2022,Monitor,Accessories,East,6,6522,502.98,November,6019.02
9/3/2022,Keyboard,Accessories,South,5,1090,140.7,September,949.3
9/30/2024,Laptop,Electronics,South,3,1737,353.17,September,1383.83
3/8/2024,Printer,Office,West,9,7281,1358.17,March,5922.83
3/19/2024,Smartwatch,Electronics,South,9,5832,1007.54,March,4824.46
7/21/2024,Printer,Office,East,9,7020,623.97,July,6396.03
6/7/2023,Mouse,Accessories,South,3,2001,420.08,June,1580.92
8/13/2024,Monitor,Accessories,West,2,1832,489.21,August,1342.79
5/5/2024,Smartwatch,Electronics,East,6,3372,934.42,May,2437.58
12/20/2024,Tablet,Electronics,West,6,3384,503.86,December,2880.14
11/30/2024,Monitor,Accessories,East,1,351,31.95,November,319.05
12/16/2024,Camera,Electronics,South,2,2092,549.42,December,1542.58
3/19/2023,Monitor,Accessories,South,7,1309,138.46,March,1170.54
4/28/2024,Keyboard,Accessories,North,9,6696,407.36,April,6288.64
9/29/2022,Keyboard,Accessories,East,5,1020,162.36,September,857.64
5/30/2022,Keyboard,Accessories,East,8,8240,2006.72,May,6233.28
10/7/2022,Headphones,Accessories,South,9,9810,1008.6,October,8801.4
1/13/2023,Tablet,Electronics,West,1,853,97.5,January,755.5
1/6/2023,Camera,Electronics,East,4,4416,1081.53,January,3334.47
1/11/2023,Headphones,Accessories,North,8,3832,741.44,January,3090.56
12/16/2024,Monitor,Accessories,South,4,1876,221.18,December,1654.82
3/14/2024,Laptop,Electronics,South,3,2634,392.21,March,2241.79
8/26/2023,Laptop,Electronics,North,1,1027,259.92,August,767.08
7/10/2023,Printer,Office,West,5,3100,911.86,July,2188.14
3/18/2022,Mouse,Accessories,West,1,104,29.67,March,74.33
6/18/2024,Mouse,Accessories,East,2,1590,147.2,June,1442.8
8/20/2024,Camera,Electronics,South,4,1104,63.57,August,1040.43
9/18/2024,Smartphone,Electronics,South,3,1851,198.71,September,1652.29
11/6/2024,Smartphone,Electronics,South,2,1408,193.09,November,1214.91
5/24/2022,Laptop,Electronics,South,7,4641,1341.98,May,3299.02
10/1/2022,Tablet,Electronics,West,7,2611,539.37,October,2071.63
12/5/2023,Laptop,Electronics,North,4,3824,711.92,December,3112.08
3/8/2023,Smartphone,Electronics,East,2,2042,501.34,March,1540.66
7/30/2023,Tablet,Electronics,North,6,6378,1408.28,July,4969.72
3/14/2023,Camera,Electronics,East,4,4692,409.07,March,4282.93
6/30/2024,Laptop,Electronics,West,6,6234,1829.07,June,4404.93
9/25/2024,Smartphone,Electronics,West,4,1852,535.07,September,1316.93
2/5/2022,Monitor,Accessories,South,3,3075,804.06,February,2270.94
10/24/2023,Printer,Office,North,5,370,92.45,October,277.55
12/11/2024,Keyboard,Accessories,North,6,624,66.99,December,557.01
7/13/2023,Smartwatch,Electronics,South,2,1734,310.76,July,1423.24
5/5/2023,Printer,Office,West,9,2268,361.62,May,1906.38
8/31/2022,Camera,Electronics,East,5,3670,924.95,August,2745.05
8/16/2024,Smartwatch,Electronics,North,7,4634,1358.44,August,3275.56
1/20/2024,Headphones,Accessories,North,9,1440,94.41,January,1345.59
4/11/2023,Laptop,Electronics,West,6,5136,1225.4,April,3910.6
9/20/2024,Smartphone,Electronics,East,1,166,31.72,September,134.28
2/3/2022,Keyboard,Accessories,East,3,1422,328.98,February,1093.02
9/11/2023,Headphones,Accessories,East,8,1832,532.97,September,1299.03
10/29/2022,Printer,Office,South,1,668,94.08,October,573.92
12/22/2024,Camera,Electronics,West,6,1272,336.3,December,935.7
6/26/2023,Keyboard,Accessories,North,8,984,72.54,June,911.46
7/25/2024,Printer,Office,South,7,7896,484.76,July,7411.24
11/12/2022,Smartphone,Electronics,North,1,636,42.4,November,593.6
8/5/2023,Laptop,Electronics,North,3,2031,450.23,August,1580.77
2/23/2022,Mouse,Accessories,West,9,3186,483.22,February,2702.78
5/6/2022,Headphones,Accessories,South,1,134,33.12,May,100.88
4/27/2024,Tablet,Electronics,South,5,1765,347.42,April,1417.58
7/28/2023,Keyboard,Accessories,East,4,3628,717.81,July,2910.19
12/6/2024,Monitor,Accessories,West,4,1000,198.92,December,801.08
3/8/2023,Camera,Electronics,North,2,2134,119.89,March,2014.11
5/25/2023,Smartwatch,Electronics,North,7,6706,1687.22,May,5018.78
11/3/2024,Laptop,Electronics,East,3,321,72.13,November,248.87
2/19/2023,Camera,Electronics,South,3,3126,710.14,February,2415.86
11/5/2023,Monitor,Accessories,South,7,5446,697.21,November,4748.79
5/2/2023,Tablet,Electronics,East,1,1131,140.55,May,990.45
7/24/2023,Printer,Office,East,2,1946,141.75,July,1804.25
9/16/2023,Laptop,Electronics,North,7,6818,1348.26,September,5469.74
3/29/2023,Smartphone,Electronics,East,7,2317,677.61,March,1639.39
1/27/2023,Smartwatch,Electronics,East,6,396,89.51,January,306.49
11/16/2023,Smartphone,Electronics,South,1,558,49.81,November,508.19
3/21/2023,Smartphone,Electronics,East,9,2034,593.13,March,1440.87
6/1/2022,Mouse,Accessories,West,8,6080,1171.93,June,4908.07
2/4/2023,Smartwatch,Electronics,East,2,1378,183.1,February,1194.9
3/4/2024,Monitor,Accessories,East,3,483,120.11,March,362.89
10/19/2022,Keyboard,Accessories,South,8,7864,1615.58,October,6248.42
1/27/2022,Printer,Office,North,2,1268,141.76,January,1126.24
10/6/2022,Printer,Office,West,6,3774,606.94,October,3167.06
9/16/2023,Smartwatch,Electronics,East,9,9090,727.64,September,8362.36
1/10/2024,Camera,Electronics,North,5,3720,1077.21,January,2642.79
7/2/2022,Smartphone,Electronics,East,8,8896,1825.26,July,7070.74
10/1/2024,Mouse,Accessories,South,4,3264,639.8,October,2624.2
3/4/2023,Printer,Office,West,2,146,15.48,March,130.52
5/26/2024,Headphones,Accessories,East,3,1683,129.64,May,1553.36
1/10/2022,Camera,Electronics,West,7,6076,788.14,January,5287.86
7/19/2023,Smartwatch,Electronics,West,2,2388,492.54,July,1895.46
7/11/2023,Smartphone,Electronics,East,6,882,180.63,July,701.37
6/5/2022,Laptop,Electronics,West,3,3561,206.87,June,3354.13
10/20/2024,Tablet,Electronics,East,7,3395,350.26,October,3044.74
1/31/2022,Smartphone,Electronics,South,6,3366,460.75,January,2905.25
11/30/2022,Mouse,Accessories,East,2,630,144.14,November,485.86
7/14/2023,Camera,Electronics,South,1,440,34.74,July,405.26
9/22/2024,Smartwatch,Electronics,East,6,6462,1466.15,September,4995.85
12/29/2024,Monitor,Accessories,South,6,5004,1197.36,December,3806.64
2/16/2022,Laptop,Electronics,South,8,1840,461.21,February,1378.79
11/6/2022,Tablet,Electronics,South,7,4466,763.14,November,3702.86
12/27/2022,Tablet,Electronics,South,6,3048,823.36,December,2224.64
6/3/2024,Mouse,Accessories,South,7,4977,516.7,June,4460.3
7/1/2022,Keyboard,Accessories,South,3,2010,387.31,July,1622.69
1/30/2022,Camera,Electronics,South,8,5352,1133.57,January,4218.43
1/7/2024,Camera,Electronics,North,4,4136,294.21,January,3841.79
4/30/2022,Camera,Electronics,West,8,6336,439.42,April,5896.58
11/28/2023,Laptop,Electronics,East,9,5481,1540.75,November,3940.25
10/15/2024,Camera,Electronics,West,6,6366,318.97,October,6047.03
9/20/2023,Printer,Office,West,1,623,81.24,September,541.76
